Date,BTC_Close,Daily_Return,SMA_21,SMA_50
2025-10-02,120681.2578125,0.017128920845327356,114595.97284226191,113557.15078125
2025-10-03,122266.53125,0.013136036748664148,114889.54203869047,113635.28984375
2025-10-04,122425.4296875,0.001299606980548873,115197.87165178571,113735.83140625
2025-10-05,123513.4765625,0.008887425412982486,115583.86309523809,113856.27390625
2025-10-06,124752.53125,0.010031736794915869,116027.08482142857,114002.26328125
2025-10-07,121451.3828125,-0.026461574802715715,116246.52269345238,114106.2446875
2025-10-08,123354.8671875,0.01567280940669602,116574.44456845238,114316.7184375
2025-10-09,121705.5859375,-0.013370216251727518,116791.98660714286,114465.3353125
2025-10-10,113214.3671875,-0.06976852117831744,116674.15364583333,114481.24203125
2025-10-11,110807.8828125,-0.02125599811033263,116440.14992559524,114359.91796875
2025-10-12,115169.765625,0.03936437283871608,116433.65811011905,114355.82671875
2025-10-13,115271.078125,0.000879679657679322,116553.78050595238,114392.0796875
2025-10-14,113118.6640625,-0.01867262888064536,116606.35974702382,114451.9659375
2025-10-15,110783.1640625,-0.02064646024028005,116485.14694940476,114431.57609375
2025-10-16,108186.0390625,-0.023443318504017374,116444.03980654762,114370.855625
2025-10-17,106467.7890625,-0.01588236351834038,116289.51413690476,114249.3153125
2025-10-18,107198.265625,0.006861009972426446,116171.24367559524,114225.06390625
2025-10-19,108666.7109375,0.013698405510000455,116006.67559523809,114222.23671875
2025-10-20,110588.9296875,0.01768912239467313,115825.17782738095,114269.28109375
2025-10-21,108476.890625,-0.019098105646452646,115559.50186011905,114253.80703125
2025-10-22,107688.5859375,-0.007267028792566799,115037.58072916667,114183.56703125
2025-10-23,110069.7265625,0.022111355667553845,114532.26971726191,114150.49734375
2025-10-24,111033.921875,0.008759859251149305,113997.38355654762,114156.70375
2025-10-25,111641.7265625,0.005474045023684315,113483.87388392857,114176.51859375
2025-10-26,114472.4453125,0.025355383127430242,113053.34858630953,114261.47359375
2025-10-27,114119.328125,-0.0030847352525406047,112547.00558035714,114320.5078125
2025-10-28,112956.1640625,-0.01019252462848308,112142.47135416667,114338.2025
2025-10-29,110055.3046875,-0.025681284408657135,111509.15885416667,114308.69765625
2025-10-30,108305.546875,-0.015898895718551742,110871.06175595238,114195.70140625
2025-10-31,109556.1640625,0.011547120379193476,110696.86160714286,114076.67390625
2025-11-01,110064.015625,0.004635536182247879,110661.43936011905,113955.92265625
2025-11-02,110639.625,0.005229768982454308,110445.71837797618,113849.705
2025-11-03,106547.5234375,-0.03698585893164408,110030.31101190476,113672.50234375
2025-11-04,101590.5234375,-0.046523840630681046,109481.35193452382,113395.4153125
2025-11-05,103891.8359375,0.02265282648549194,109153.19345238095,113136.38828125
2025-11-06,101301.2890625,-0.02493503798083263,108825.34821428571,112833.04390625
2025-11-07,103372.40625,0.020445121741957006,108677.94903273809,112557.74796875
2025-11-08,102282.1171875,-0.010547196317199026,108443.84672619047,112289.613125
2025-11-09,104719.640625,0.02383137448193029,108255.89099702382,112069.56671875
2025-11-10,105996.59375,0.012194017448672767,108037.20833333333,111883.37671875
2025-11-11,102997.46875,-0.028294541304540788,107776.28348214286,111688.3559375
2025-11-12,101663.1875,-0.012954505253314763,107489.35974702382,111481.3296875
2025-11-13,99697.4921875,-0.01933536967351135,106995.44382440476,111208.706875
2025-11-14,94397.7890625,-0.053157837862490065,106203.24702380953,110915.676875
2025-11-15,95549.1484375,0.012196889211437911,105436.93377976191,110632.40328125
2025-11-16,94177.078125,-0.01435983820826503,104470.48772321429,110322.3059375
2025-11-17,92093.875,-0.02212006537551514,103421.65662202382,109921.730625
2025-11-18,92948.875,0.009284005043766586,102468.92857142857,109492.70046875
2025-11-19,91465.9921875,-0.015953746750565823,101583.72321428571,109040.89859375
2025-11-20,86631.8984375,-0.05285126891851111,100551.64471726191,108400.55796875
2025-11-21,85090.6875,-0.017790340109098413,99386.62202380953,107688.7465625
2025-11-22,84648.359375,-0.0051983141515926645,98176.35267857143,106936.383125
2025-11-23,86805.0078125,0.025477734635657168,97041.37090773809,106223.9746875
2025-11-24,88270.5625,0.01688329653360121,96171.03943452382,105519.11640625
2025-11-25,87341.890625,-0.010520742688141405,95492.53311011905,104770.90359375
2025-11-26,90518.3671875,0.03636830551491177,94855.70126488095,104152.24328125
2025-11-27,91285.375,0.008473504729832548,94378.75297619047,103510.8534375
2025-11-28,90919.265625,-0.004010602738938163,93785.74627976191,102895.12703125
2025-11-29,90851.7578125,-0.0007425028351905061,93241.44345238095,102447.87484375
2025-11-30,90394.3125,-0.005035073877646679,92559.28497023809,102039.6034375
2025-12-01,86321.5703125,-0.045055292472078956,91622.37909226191,101462.63953125
2025-12-02,91350.203125,0.05825464938016567,91067.74739583333,100984.22203125
2025-12-03,93527.8046875,0.023837949867722363,90680.34821428571,100592.40484375
2025-12-04,92141.625,-0.014821043775501641,90320.54501488095,100219.5740625
2025-12-05,89387.7578125,-0.029887330373216225,90081.97209821429,99843.6084375
2025-12-06,89272.375,-0.0012908122468182626,89783.078125,99499.70015625
2025-12-07,90405.640625,0.012694471554050235,89603.48586309524,99163.84765625
2025-12-08,90640.203125,0.0025945560296725123,89534.26339285714,98803.3175
2025-12-09,92691.7109375,0.022633530616329445,89522.01748511905,98445.373125
2025-12-10,92020.9453125,-0.007236522211271801,89548.44382440476,98116.25421875
2025-12-11,92511.3359375,0.005329119618741718,89828.41703869047,97812.70921875
2025-12-12,90270.4140625,-0.024223213861206738,90075.07068452382,97416.72296875
2025-12-13,90298.7109375,0.00031346787642294593,90344.13504464286,97002.01875
2025-12-14,88175.1796875,-0.023516739363752315,90409.38132440476,96532.6878125
2025-12-15,86419.78125,-0.019908078936967,90321.24888392857,95971.63453125
2025-12-16,87843.984375,0.01648005936140917,90345.15811011905,95446.12765625
2025-12-17,86143.7578125,-0.01935507109105894,90136.84337797618,94909.87953125
2025-12-18,85462.5078125,-0.007908292107279613,89859.56398809524,94418.02359375
2025-12-19,88103.3828125,0.03090097713717843,89725.47433035714,94013.9803125
2025-12-20,88344.0,0.002731077738661547,89606.05729166667,93589.73703125
2025-12-21,88621.75,0.0031439599746445612,89521.64955357143,93160.89171875
2025-12-22,88490.015625,-0.0014864790528285043,89624.90885416667,92717.89953125
2025-12-23,87414.0,-0.01215974047919599,89437.47061011905,92335.2290625
2025-12-24,87611.9609375,0.0022646365284737513,89155.76376488095,92055.6578125
2025-12-25,87234.7421875,-0.004305562231041726,88922.10267857143,91722.5159375
2025-12-26,87301.4296875,0.0007644603322913834,88822.75372023809,91442.51875
2025-12-27,87802.15625,0.005735605525503784,88752.74330357143,91131.11375
2025-12-28,87835.8359375,0.00038358610925337544,88630.37165178571,90842.188125
2025-12-29,87138.140625,-0.007943173820266769,88463.60677083333,90490.558125
2025-12-30,88430.1328125,0.014826942349620564,88260.67447916667,90139.22890625
2025-12-31,87508.828125,-0.01041844740246467,88045.81175595238,89829.45609375
2026-01-01,88731.984375,0.013977518339667538,87865.84263392857,89570.83203125
2026-01-02,89944.6953125,0.013667122921255048,87850.33221726191,89375.77609375
2026-01-03,90603.1875,0.007321078638514056,87864.83110119047,89299.8840625
2026-01-04,91413.4921875,0.008943445698309516,88019.03645833333,89217.1709375
2026-01-05,93882.5546875,0.027009825802690735,88374.40662202382,89211.28046875
2026-01-06,93729.03125,-0.0016352711961346023,88654.64694940476,89243.98359375
2026-01-07,91308.0546875,-0.025829527204251357,88900.56584821429,89211.1671875
2026-01-08,91027.125,-0.003076724046541912,89165.54761904762,89202.38984375
2026-01-09,90513.1015625,-0.005646925984974294,89280.29613095238,89280.01390625
2026-01-10,90386.6484375,-0.001397069847536736,89377.56510416667,89385.933125
2026-01-11,90827.4609375,0.004876964768804504,89482.59895833333,89509.51515625
2026-01-12,91192.9921875,0.004024457429802286,89611.31212797618,89597.27484375
2026-01-13,95321.78125,0.04527528885126264,89987.87313988095,89738.29921875
2026-01-14,96929.328125,0.016864423365986925,90431.55729166667,89930.04796875
2026-01-15,95551.1875,-0.01421799419905967,90827.57849702382,90030.704375
2026-01-16,95525.1171875,-0.00027284132392391136,91219.18266369047,90115.49921875
2026-01-17,95099.921875,-0.004451136256293897,91566.6953125,90199.11234375
2026-01-18,93634.4296875,-0.01541002514624834,91842.81882440476,90254.76578125
2026-01-19,92553.59375,-0.011543146480490485,92100.69754464286,90297.95140625
2026-01-20,88310.90625,-0.04584033237499219,92095.02008928571,90337.738125
2026-01-21,89376.9609375,0.012071608510981546,92183.97879464286,90298.27328125
2026-01-22,89462.453125,0.000956534957143873,92218.76302083333,90216.96625
2026-01-23,89503.875,0.00046300848627667257,92197.77157738095,90164.21125
2026-01-24,89110.734375,-0.00439244250598092,92126.70238095238,90158.67078125
2026-01-25,86572.21875,-0.028487203509257375,91896.16555059524,90104.66765625
2026-01-26,88267.140625,0.019578126787931138,91628.76488095238,90061.89765625
2026-01-27,89102.5703125,0.009464787027023913,91408.45721726191,90031.145
2026-01-28,89184.5703125,0.0009202877056453396,91307.33891369047,89961.0021875
2026-01-29,84561.5859375,-0.05183614563372574,90999.45610119047,89811.815
2026-01-30,84128.65625,-0.005119696877728619,90695.43489583333,89644.16140625
2026-01-31,78621.1171875,-0.06546567255435032,90135.17150297618,89411.17546875
2026-02-01,76974.4453125,-0.02094439679701987,89475.50409226191,89144.69015625
2026-02-02,78688.765625,0.022271291537603544,88880.06473214286,88954.961875
2026-02-03,75633.546875,-0.03882661934945053,87942.52976190476,88739.2371875
2026-02-04,73019.703125,-0.03455931736640505,86803.97619047618,88442.7515625
2026-02-05,62702.09765625,-0.14129892381358544,85239.73381696429,87973.918359375
2026-02-06,70555.390625,0.1252476912623226,84050.69921875,87675.776015625
2026-02-07,69281.96875,-0.018048541205989532,82821.27287946429,87299.347734375
2026-02-08,70264.7265625,0.014184900201757111,81708.42987351191,86937.762265625
2026-02-09,70120.78125,-0.00204861414171964,80640.20070684524,86567.742890625
2026-02-10,68713.4609375,-0.020069946275734107,79706.98902529762,86172.211796875
